@id;addr:street;addr:housenumber;amenity;addr:city;addr:postcode;@lat;@lon
848773892;L. Rėzos g.;14F;;Šiauliai;78304;55.8938923;23.2738918
848773905;L. Rėzos g.;12D;;Šiauliai;78304;55.8935987;23.2752283
848773908;L. Rėzos g.;12B;;Šiauliai;78304;55.8931813;23.2765052
848773932;L. Rėzos g.;18B;;Šiauliai;78304;55.8927076;23.2749524
848773940;L. Rėzos g.;24B;;Šiauliai;78304;55.8920006;23.2728596
848773947;L. Rėzos g.;14E;;Šiauliai;78304;55.8936900;23.2743473
848773958;L. Rėzos g.;24;;Šiauliai;78304;55.8917292;23.2736315
848773969;L. Rėzos g.;18A;;Šiauliai;78304;55.8925458;23.2754178
848773974;M. Mažvydo g.;41;;Šiauliai;78304;55.8914073;23.2726444
848773996;M. Mažvydo g.;37;;Šiauliai;78304;55.8916940;23.2718760
848773999;L. Rėzos g.;24A;;Šiauliai;78304;55.8918934;23.2731887
848774004;M. Mažvydo g.;31;;Šiauliai;78304;55.8921129;23.2706873
848774060;M. Mažvydo g.;43;;Šiauliai;78304;55.8912377;23.2730527
848774071;L. Rėzos g.;14G;;Šiauliai;78304;55.8940442;23.2734767
848774111;L. Rėzos g.;24C;;Šiauliai;78304;55.8921770;23.2724216
848774123;M. Mažvydo g.;33;;Šiauliai;78304;55.8920129;23.2710019
848774127;L. Rėzos g.;22B;;Šiauliai;78304;55.8919830;23.2736170
848774140;L. Rėzos g.;18C;;Šiauliai;78304;55.8928712;23.2745344
848774148;L. Rėzos g.;10A;;Šiauliai;78304;55.8932684;23.2776887
848774177;L. Rėzos g.;24H;;Šiauliai;78304;55.8928175;23.2708244
848774181;M. Mažvydo g.;35;;Šiauliai;78304;55.8918738;23.2714374
848774198;M. Mažvydo g.;39;;Šiauliai;78304;55.8915328;23.2723237
848774203;M. Mažvydo g.;29A;;Šiauliai;78304;55.8923192;23.2701331
848774242;L. Rėzos g.;12C;;Šiauliai;78304;55.8934945;23.2755675
848774252;M. Mažvydo g.;28C;;Šiauliai;78304;55.8918080;23.2696013
848774253;L. Rėzos g.;18D;;Šiauliai;78304;55.8930717;23.2740377
860455525;Jotvingių g.;15;;Kaunas;;54.9303250;23.8975230
867412702;Javų g.;83J;;Šiauliai;;55.9062651;23.2325642
867412782;Javų g.;83K;;Šiauliai;;55.9060327;23.2326605
867412858;Javų g.;83I;;Šiauliai;;55.9064449;23.2322834
867413057;Javų g.;83H;;Šiauliai;;55.9066360;23.2320067
867413159;Javų g.;83G;;Šiauliai;;55.9068788;23.2315816
872444037;Architektų g.;73;;Šiauliai;78170;55.9239990;23.2716786
908028695;Viršuliškių g.;40;;Vilnius;;54.7083679;25.2276833
908207026;Upės g.;9;;Vilnius;;54.6939613;25.2765683
908207161;Upės g.;9;;Vilnius;;54.6939032;25.2764931
908259621;Laisvės pr.;62;;Vilnius;;54.7159196;25.2293436
908572062;Gedimino pr.;13;;Vilnius;;54.6875292;25.2790536
914855376;Eišiškių pl.;8;;Vilnius;;54.6470349;25.2674771
919098468;Pramonės g.;21D;;Šiauliai;;55.9084177;23.3261967
919557674;Žirnių g.;10;;Vilnius;;54.6548867;25.2974220
919585755;Laisvės pr.;60;;Vilnius;;54.7031002;25.2210082
919585840;Laisvės pr.;60;;Vilnius;;54.7031250;25.2209228
919585904;Laisvės pr.;60;;Vilnius;;54.7032425;25.2203066
922876136;Smolensko g.;10;;Vilnius;;54.6733805;25.2585874
925959833;Apolinaro Juozo Povilaičio g.;20;library;Vilnius;;54.6973278;25.2218163
928426326;S. Daukanto g.;23;;Kaunas;;54.8980147;23.9134134
928426329;K. Donelaičio g.;27;;Kaunas;;54.8984714;23.9197076
930414122;Ateities g.;10;;Vilnius;;54.7368678;25.2679029
932259027;Kareivių g.;9;;Vilnius;;54.7177266;25.2981722
932259487;Kareivių g.;6;;Vilnius;;54.7183877;25.2962555
933584964;J. Kubiliaus g.;18;;Vilnius;;54.7136392;25.2992577
933584997;J. Kubiliaus g.;16;;Vilnius;;54.7122994;25.2986273
933696969;J. Kubiliaus g.;23;;Vilnius;;54.7142589;25.3007647
933696984;J. Kubiliaus g.;23;;Vilnius;;54.7136655;25.3003731
933697005;Žirmūnų g.;64;;Vilnius;;54.7123030;25.3012491
941660571;Ukmergės g.;280;;Vilnius;06115;54.7310791;25.2364955
947863616;Pranciškonų g.;1;;Vilnius;;54.6787106;25.2805548
948810622;Maironio g.;9;;Vilnius;;54.6828102;25.2922394
956149771;V. Kuzmos g.;8;;Kaunas;44280;54.8961352;23.8881562
956149776;Rotušės a.;28;;Kaunas;;54.8971246;23.8877187
959561944;Pramonės pr.;19;;Kaunas;;54.9083245;23.9811688
963655671;Didžioji g.;1;;Vilnius;;54.6806286;25.2885433
963655685;Pylimo g.;5;;Vilnius;;54.6827269;25.2770870
963757908;Pilies g.;6;;Vilnius;;54.6842060;25.2897009
965319351;Draugystės pr.;9A;;Šiauliai;77151;55.9257037;23.3159569
965319360;Kražių g.;21;;Šiauliai;77152;55.9253218;23.3137223
965319518;Kražių g.;23;;Šiauliai;77152;55.9252136;23.3139611
965319562;Draugystės pr.;9B;;Šiauliai;77151;55.9257391;23.3160693
965319587;Kražių g.;18;;Šiauliai;77152;55.9255009;23.3127190
969810560;Pramonės g.;2E;;Šiauliai;;55.9161062;23.2934428
972240651;Neringos g.;16;;Šiauliai;78113;55.9241114;23.2956727
972240718;Kelmės g.;26;;Šiauliai;78141;55.9219623;23.2895276
972240766;Rugiagėlių g.;9;;Šiauliai;78130;55.9244217;23.2910162
972240799;Bubių g.;5;;Šiauliai;78146;55.9197339;23.2888968
972240864;Tytuvėnų g.;8;;Šiauliai;78146;55.9208879;23.2893151
972240873;Žaliūkių g.;41;;Šiauliai;78131;55.9235619;23.2922680
972240923;Kelmės g.;12;;Šiauliai;78141;55.9210913;23.2910019
972240959;Tytuvėnų g.;4;;Šiauliai;78146;55.9207424;23.2900637
972241059;Kurtuvėnų g.;3;;Šiauliai;78146;55.9214450;23.2893166
972241067;Darkiemio g.;20;;Šiauliai;78141;55.9227293;23.2907144
972241128;Tilžės g.;79B;;Šiauliai;78131;55.9222090;23.2959307
972241173;Žaliūkių g.;38;;Šiauliai;78125;55.9241956;23.2939677
972241210;Preilos g.;4;;Šiauliai;78101;55.9248653;23.2940103
972241248;Baltupėnų g.;8;;Šiauliai;78131;55.9224940;23.2939717
972241266;Žaliūkių g.;68;;Šiauliai;78130;55.9233112;23.2902929
972241322;Neringos g.;7;;Šiauliai;78124;55.9236353;23.2967088
972241365;Tilžės g.;81;;Šiauliai;78124;55.9223866;23.2962936
972241388;Žaliūkių g.;32;;Šiauliai;78101;55.9247595;23.2956164
972241408;Žaliūkių g.;52;;Šiauliai;78130;55.9234985;23.2915066
972241427;Kelmės g.;1;;Šiauliai;78146;55.9209552;23.2908134
972241491;Tytuvėnų g.;19;;Šiauliai;78146;55.9209132;23.2883081
972241514;Kurtuvėnų g.;10;;Šiauliai;78145;55.9213313;23.2882782
972241523;Žaliūkių g.;59;;Šiauliai;78141;55.9230760;23.2882490
972241571;Rugiagėlių g.;16;;Šiauliai;78125;55.9246062;23.2909048
972241609;Baltupėnų g.;9;;Šiauliai;78141;55.9232250;23.2922183
972241656;Tilžės g.;89;;Šiauliai;78113;55.9242613;23.3003308
972241730;Bubių g.;19;;Šiauliai;78146;55.9206954;23.2875061
972241793;Preilos g.;21;;Šiauliai;78125;55.9251081;23.2907579
972241805;Žaliūkių g.;12;;Šiauliai;78102;55.9248661;23.2996346
972241900;Žaliūkių g.;8A;;Šiauliai;78102;55.9253469;23.3004132
972241946;Voveriškių g.;24;;Šiauliai;78145;55.9210436;23.2860477
972241984;Neringos g.;15;;Šiauliai;78124;55.9241275;23.2948706
972241990;Žaliūkių g.;24;;Šiauliai;78102;55.9249723;23.2972476
972242092;Neringos g.;10;;Šiauliai;78113;55.9238520;23.2967326
972242113;Darkiemio g.;23;;Šiauliai;78141;55.9229694;23.2898570
972242161;Kurtuvėnų g.;4;;Šiauliai;78145;55.9215754;23.2889585
972242219;Stalupėnų g.;1A;;Šiauliai;78131;55.9225522;23.2954407
972242243;Žaliūkių g.;64;;Šiauliai;78130;55.9234388;23.2912280
972242245;Baltupėnų g.;16;;Šiauliai;78131;55.9232870;23.2926586
972242271;Stalupėnų g.;10;;Šiauliai;78124;55.9230525;23.2950955
972242292;Rugiagėlių g.;3;;Šiauliai;78130;55.9242094;23.2921309
972242325;Žaliūkių g.;15;;Šiauliai;78113;55.9247101;23.2981072
972242356;Preilos g.;3;;Šiauliai;78125;55.9245880;23.2932432
972242400;Baltupėnų g.;1A;;Šiauliai;78141;55.9224760;23.2934298
972242445;Stalupėnų g.;18A;;Šiauliai;78124;55.9237986;23.2945082
972242458;Žaliūkių g.;46;;Šiauliai;78130;55.9238087;23.2926364
972242517;Tytuvėnų g.;6;;Šiauliai;78146;55.9208126;23.2897642
972242537;Žaliūkių g.;44;;Šiauliai;78125;55.9239174;23.2930014
972242561;Voveriškių g.;18;;Šiauliai;78158;55.9202178;23.2871091
972242587;Rugiagėlių g.;4;;Šiauliai;78125;55.9241808;23.2926905
972242651;Voveriškių g.;42;;Šiauliai;78145;55.9225858;23.2858702
972242668;Stalupėnų g.;16;;Šiauliai;78124;55.9235046;23.2942648
972242690;Tilžės g.;87A;;Šiauliai;78113;55.9241242;23.2999593
972242699;Žaliūkių g.;12A;;Šiauliai;78102;55.9253983;23.3003631
972242702;Darkiemio g.;4;;Šiauliai;78141;55.9214651;23.2928259
972242708;Kurtuvėnų g.;7;;Šiauliai;78146;55.9211976;23.2886243
972242729;Žaliūkių g.;57;;Šiauliai;78141;55.9230884;23.2885546
972242758;Rugiagėlių g.;18;;Šiauliai;78125;55.9247105;23.2905253
972242764;Tytuvėnų g.;5;;Šiauliai;78146;55.9205058;23.2905004
972242792;Voveriškių g.;20;;Šiauliai;78145;55.9203869;23.2868264
972242800;Stalupėnų g.;16A;;Šiauliai;78124;55.9237232;23.2946396
972242815;Darkiemio g.;1;;Šiauliai;78141;55.9211233;23.2928995
972242914;Kelmės g.;11;;Šiauliai;78146;55.9216128;23.2897148
972242925;Voveriškių g.;6;;Šiauliai;78158;55.9194002;23.2882702
972242941;Žaliūkių g.;63;;Šiauliai;78141;55.9230404;23.2871221
972242951;Stalupėnų g.;1;;Šiauliai;78131;55.9226124;23.2953333
972242983;Kelmės g.;25;;Šiauliai;78145;55.9228263;23.2877455
972243009;Žaliūkių g.;37;;Šiauliai;78131;55.9238343;23.2931485
972243018;Žaliūkių g.;31;;Šiauliai;78113;55.9243449;23.2949907
972243029;Kelmės g.;13;;Šiauliai;78145;55.9220135;23.2890885
972243075;Baltupėnų g.;3;;Šiauliai;78141;55.9225462;23.2933105
972243080;Žaliūkių g.;33A;;Šiauliai;78124;55.9240838;23.2940282
972243108;Stalupėnų g.;13;;Šiauliai;78131;55.9236523;23.2935668
972243130;Žaliūkių g.;51;;Šiauliai;78141;55.9231294;23.2895324
988738918;Šiladžio g.;23;;Šiauliai;;55.9012934;23.3267479
988738981;Šiladžio g.;26;;Šiauliai;;55.9018617;23.3269956
988738984;Traidenio g.;14;;Šiauliai;;55.9003211;23.3352475
988738987;Šiladžio g.;19;;Šiauliai;;55.9016412;23.3271615
988739012;Lizdeikos g.;19;;Šiauliai;;55.8989980;23.3363387
988739036;Lizdeikos g.;22;;Šiauliai;;55.8987165;23.3344375
988739045;Vėkės g.;4;;Šiauliai;;55.9024009;23.3284962
988739069;Lizdeikos g.;39;;Šiauliai;;55.8989914;23.3317143
988739080;Piktmiškio g.;1A;;Šiauliai;;55.9014207;23.3365046
988739086;Šiladžio g.;14;;Šiauliai;;55.9028322;23.3282777
988739098;Vėkės g.;3;;Šiauliai;;55.9024484;23.3287745
988739102;Šiladžio g.;5;;Šiauliai;;55.9034381;23.3295174
988739121;Pramonės g.;58;;Šiauliai;;55.9030034;23.3324421
988739136;Traidenio g.;26;;Šiauliai;;55.8998843;23.3350169
988739148;Piktmiškio g.;14;;Šiauliai;78219;55.8996315;23.3374945
988739163;Lizdeikos g.;11;;Šiauliai;;55.9000378;23.3377331
988739172;Piktmiškio g.;5;;Šiauliai;;55.9006865;23.3368234
988739180;Šiladžio g.;8;;Šiauliai;;55.9032477;23.3288634
988739188;Vėkės g.;11;;Šiauliai;;55.9018989;23.3301146
988739193;Pramonės g.;44;;Šiauliai;;55.9038646;23.3303003
988739197;Lizdeikos g.;2B;;Šiauliai;;55.8988372;23.3355031
988739208;Šiladžio g.;17;;Šiauliai;;55.9018825;23.3274679
988739215;Lizdeikos g.;56;;Šiauliai;;55.8970057;23.3262890
988739242;Lizdeikos g.;27;;Šiauliai;;55.8985302;23.3343969
988739256;Traidenio g.;32;;Šiauliai;;55.9005500;23.3358374
988739276;Lizdeikos g.;7;;Šiauliai;;55.9005280;23.3385189
988739286;Piktmiškio g.;1;;Šiauliai;;55.9013307;23.3364970
988739336;Lizdeikos g.;3;;Šiauliai;;55.9008725;23.3390330
992371955;Pramonės g.;4;;Šiauliai;78147;55.9158221;23.3005238
992372196;Liejyklos g.;11;;Šiauliai;;55.9104164;23.2999226
992372404;Liejyklos g.;2;;Šiauliai;78147;55.9157268;23.2996187
992372474;Pramonės g.;4A;;Šiauliai;78147;55.9159985;23.2999594
994420182;Dainavos tak.;12;;Šiauliai;77146;55.9231475;23.3183222
994420183;Dubijos g.;23;;Šiauliai;77145;55.9226612;23.3181136
994420208;Dainavos g.;6;;Šiauliai;77147;55.9242749;23.3170290
994420216;Dubijos g.;15;;Šiauliai;77145;55.9231932;23.3169731
994420236;Draugystės pr.;8B;;Šiauliai;77150;55.9249611;23.3179510
994420309;Dainavos tak.;5;;Šiauliai;77146;55.9234418;23.3183191
994420317;Dubijos g.;25;;Šiauliai;77145;55.9225456;23.3184202
994420330;Dainavos tak.;11;;Šiauliai;77146;55.9231678;23.3191372
994420368;Dainavos tak.;8;;Šiauliai;77146;55.9233150;23.3178633
994420410;Ežero g.;13A;;Šiauliai;77142;55.9237694;23.3211220
994420424;Dainavos tak.;16;;Šiauliai;77146;55.9229682;23.3188957
994420431;Dainavos g.;5;;Šiauliai;77147;55.9242424;23.3173902
994420454;Draugystės pr.;8C;;Šiauliai;77150;55.9250309;23.3177850
994420493;Draugystės pr.;4B;;Šiauliai;77150;55.9240640;23.3164503
994420502;Dainavos tak.;2;;Šiauliai;77146;55.9236321;23.3170123
994420524;Ežero g.;13;;Šiauliai;77142;55.9236629;23.3213514
994420554;Dainavos g.;7;;Šiauliai;77147;55.9240064;23.3170985
994420617;Dainavos tak.;9;;Šiauliai;77146;55.9232490;23.3188625
994420640;Vytauto g.;53A;;Šiauliai;77147;55.9247404;23.3230302
994420684;Dainavos g.;9;;Šiauliai;77147;55.9236794;23.3167255
994420741;Dainavos tak.;6;;Šiauliai;77146;55.9233969;23.3176784
994420758;Dainavos tak.;14;;Šiauliai;77146;55.9230663;23.3186089
994420783;Dainavos g.;11;;Šiauliai;77147;55.9235255;23.3165837
994420789;Dainavos tak.;1;;Šiauliai;77146;55.9237463;23.3172921
994420814;Dainavos tak.;7;;Šiauliai;77146;55.9233370;23.3186029
994420827;Dainavos tak.;15;;Šiauliai;77146;55.9229885;23.3195990
994420840;Draugystės tak.;32;;Šiauliai;77150;55.9250303;23.3194696
994420866;Draugystės tak.;2;;Šiauliai;77150;55.9243195;23.3186395
994420894;Dainavos tak.;4;;Šiauliai;77146;55.9235406;23.3172822
994420918;Dubijos g.;19;;Šiauliai;77145;55.9228033;23.3175123
994420951;Dainavos tak.;13;;Šiauliai;77146;55.9230782;23.3193606
994420958;Dainavos g.;8;;Šiauliai;77147;55.9239967;23.3167276
994420963;Dainavos g.;13;;Šiauliai;77147;55.9233124;23.3162728
994421048;Dainavos tak.;10;;Šiauliai;77146;55.9232152;23.3181652
996688202;Baltų pr.;13;;Kaunas;;54.9294398;23.8858868
996950975;Giedraičių g.;85;;Vilnius;;54.7091721;25.2813675
999582886;Vytauto g.;90;;Šiauliai;76350;55.9291784;23.3124757
999582932;Vasario 16-osios g.;31;;Šiauliai;76351;55.9294427;23.3137944
999582993;Vilniaus g.;189;;Šiauliai;76351;55.9309687;23.3151414
999583038;Tilžės g.;156;;Šiauliai;76351;55.9308889;23.3145814
999583079;Vasario 16-osios g.;33;;Šiauliai;76351;55.9297000;23.3142038
999583119;Tilžės g.;152;;Šiauliai;76351;55.9306157;23.3140579
999583211;Vasario 16-osios g.;23;;Šiauliai;76351;55.9291994;23.3133569
999583337;Tilžės g.;146;;Šiauliai;76351;55.9303215;23.3135054
999583535;Tilžės g.;134;;Šiauliai;76350;55.9294621;23.3120043
1000093318;Kalvarijų g.;105;;Vilnius;;54.7083314;25.2858794
1000322636;Kalvarijų g.;172A;;Vilnius;;54.7118573;25.2861870
1000322942;Kalvarijų g.;166A;;Vilnius;;54.7113762;25.2858905
1000384212;Kalvarijų g.;172A;;Vilnius;;54.7118870;25.2861943
1000822772;Kalvarijų g.;127;;Vilnius;;54.7122245;25.2870147
1000822773;Kalvarijų g.;172A;;Vilnius;;54.7119427;25.2862001
1004410510;P. Višinskio g.;25;university;Šiauliai;76351;55.9287611;23.3148145
1004410615;Vasario 16-osios g.;44;;Šiauliai;;55.9304461;23.3162536
1004410760;Vasario 16-osios g.;30;;Šiauliai;;55.9294428;23.3143755
1004410788;Vytauto g.;84;;Šiauliai;;55.9288033;23.3134350
1004410938;Vasario 16-osios g.;40;;Šiauliai;;55.9296958;23.3148915
1004411029;Vasario 16-osios g.;34;;Šiauliai;;55.9295597;23.3145383
1023443003;Vairo g.;9;;Šiauliai;;55.9210189;23.2981245
1023443618;Vairo g.;6;;Šiauliai;;55.9202949;23.2985983
1023446831;Vairo g.;16;;Šiauliai;;55.9184547;23.3011072
1024253656;Vairo g.;8A;;Šiauliai;;55.9196434;23.2988490
1024253662;Vairo g.;8B;;Šiauliai;;55.9193785;23.2985149
1029995742;H. Manto g.;84;;Klaipėda;;55.7287918;21.1253395
1029996488;H. Manto g.;84;;Klaipėda;;55.7284595;21.1252642
1030930326;Taikos pr.;141;;Klaipėda;;55.6626973;21.1783576
1031069928;Liepojos g.;27;;Klaipėda;;55.7514746;21.1299592
1031471749;Taikos pr.;64;;Klaipėda;;55.6869596;21.1567413
1033070675;Taikos pr.;139;;Klaipėda;;55.6659272;21.1762845
1039061692;Girulių g.;24;;Šiauliai;;55.9173451;23.3070466
1039061795;Kanapių g.;10;;Šiauliai;;55.9159980;23.3088409
1039061796;Girulių g.;26;;Šiauliai;;55.9168099;23.3062429
1039061831;Kanapių g.;1A;;Šiauliai;;55.9162217;23.3091656
1039062117;Girulių g.;26A;;Šiauliai;;55.9162859;23.3073252
1039062167;Girulių g.;24;;Šiauliai;;55.9163261;23.3092588
1059249511;Švitrigailos g.;11B;;Vilnius;03228;54.6761987;25.2675943
1081185086;Antakalnio g.;43;;Vilnius;;54.7052854;25.3111300
1082876270;P. Lukšio g.;34;;Vilnius;;54.7104042;25.2992937
1082876540;Lakūnų g.;47;;Vilnius;;54.7145548;25.3040828
1082877013;Lakūnų g.;30;;Vilnius;;54.7140418;25.3025935
1082877324;P. Lukšio g.;23;;Vilnius;;54.7117747;25.2980605
1082877425;Žirmūnų g.;66;;Vilnius;;54.7133974;25.3040828
1093875004;Mituvos g.;2;;Kaunas;50122;54.9165618;23.9431906
1100232516;J. Gruodžio g.;26;;Kaunas;;54.8968727;23.9004081
1103084328;Taikos pr.;64;;Klaipėda;;55.6871535;21.1570926
1103090760;Taikos pr.;66;;Klaipėda;;55.6845166;21.1593454
1108388234;Ukmergės g.;369;;Vilnius;;54.7407007;25.2283375
1108388236;Ukmergės g.;369;;Vilnius;;54.7400998;25.2292056
1108388251;Ukmergės g.;369;;Vilnius;;54.7402941;25.2275955
1134386332;Naujoji g.;90;;Alytus;;54.4088881;24.0176593
1171093311;Savanorių pr.;222;;Vilnius;;54.6422653;25.2029809
1174238219;Partizanų g.;102;;Kaunas;;54.9276504;23.9792731
1183392186;Jotvingių g.;10B;;Alytus;;54.3963287;24.0419691
1183432203;Išradėjų g.;13A;;Šiauliai;;55.9100119;23.3037657
1189858052;Vilniaus g.;232A;;Šiauliai;;55.9395199;23.2993099
1189858510;Vilniaus g.;232;;Šiauliai;;55.9395572;23.2991767
1189858518;V. Kudirkos g.;52B;;Šiauliai;;55.9416606;23.3016351
1189859127;S. Daukanto g.;59;;Šiauliai;;55.9410865;23.3051337
1189859243;Vilniaus g.;234;;Šiauliai;;55.9394777;23.2994475
1191403114;Vilniaus g.;212;;Šiauliai;;55.9385003;23.3060137
1191403262;J. Basanavičiaus g.;25;;Šiauliai;;55.9409796;23.3091565
1191403701;Aušros al.;68A;;Šiauliai;;55.9394197;23.3070922
1191403811;J. Basanavičiaus g.;27;;Šiauliai;;55.9411663;23.3092390
1191549848;Savanorių pr.;214A;;Kaunas;;54.9139374;23.9410862
1194016528;Pramonės g.;15;;Šiauliai;;55.9106368;23.3159250
1194016579;Televizorių g.;3;;Šiauliai;;55.9104193;23.3179483
1197132225;J. Basanavičiaus g.;20;;Šiauliai;;55.9399504;23.3091318
1197132620;J. Basanavičiaus g.;26B;;Šiauliai;;55.9406542;23.3100290
1198642031;Birutės g.;17;;Šiauliai;;55.9445518;23.3049264
1198642130;Šatrijos g.;32B;;Šiauliai;;55.9449526;23.2964851
1198642161;Šatrijos g.;4;;Šiauliai;;55.9434153;23.3051083
1200552430;Kuršėnų g.;4;;Šiauliai;;55.9430490;23.2872791
1200552635;Žalumynų g.;4;;Šiauliai;;55.9423162;23.2899830
1200818928;Architektų g.;11;;Vilnius;;54.6759502;25.2137799
1213253934;Kalvarijų g.;21;;Vilnius;;54.6952493;25.2822460
1213276779;Rinktinės g.;38;;Vilnius;;54.6975133;25.2868825
1219006085;Danielių g.;4;;Vilnius;;54.6988622;25.2485177
1225554375;Pašilės g.;106A;;Kaunas;;54.9087048;23.9651794
1229696053;Vyturių g.;26;;Šiauliai;;55.8816883;23.3871095
1229696549;Vyturių g.;32;;Šiauliai;;55.8798027;23.3874785
1236332115;Laisvės al.;99;;Kaunas;;54.8976654;23.9021797
1240791235;Savanorių pr.;192;;Kaunas;;54.9101661;23.9349941
1242958114;Europos pr.;121;;Kaunas;;54.8749014;23.8800905
1243077847;Polocko g.;42A;;Vilnius;;54.6824165;25.3094681
1243504608;Ukmergės g.;222;;Vilnius;;54.7165659;25.2459334
1243504740;Šeškinės g.;26;;Vilnius;;54.7161816;25.2451437
1245982658;Viršuliškių g.;63;;Vilnius;;54.7069648;25.2241488
1248525870;Savanorių pr.;375;;Kaunas;;54.9248024;23.9633974
1249789060;Kovo 11-osios g.;25B;kindergarten;Kaunas;;54.9074688;23.9710663
1250348966;Metalistų g.;1;;Šiauliai;;55.9157106;23.3285343
1250349113;Rėkyvos g.;121;;Šiauliai;;55.9181491;23.3282063
1250349693;Rėkyvos g.;28;;Šiauliai;;55.9181742;23.3267068
1250349918;Rėkyvos g.;120;;Šiauliai;;55.9183959;23.3274468
1250349949;Kreivoji g.;3;;Šiauliai;;55.9181060;23.3264025
1250350016;Metalistų g.;1A;;Šiauliai;;55.9163928;23.3302211
1251506084;Užusienio g.;99A;;Vilnius;;54.6325858;25.2169336
1251826004;P. Lukšio g.;60;;Kaunas;;54.9263935;23.9484411
1251826014;Savanorių pr.;404;;Kaunas;;54.9272196;23.9710494
1251826033;Pramonės pr.;101;;Kaunas;;54.9271949;23.9729484
1251826049;Pramonės pr.;101;;Kaunas;;54.9267695;23.9734527
1260422156;Šilutės g.;12;;Šiauliai;;55.9221767;23.2984401
1261046521;Akmenės g.;17A;;Šiauliai;;55.9216040;23.3027476
1261046554;Girulių g.;11;;Šiauliai;;55.9211064;23.2997758
1261046567;Pagėgių g.;42;;Šiauliai;;55.9195306;23.3055410
1261046660;Girulių g.;35A;;Šiauliai;;55.9193435;23.3043205
1261340395;K. Donelaičio g.;43;;Šiauliai;;55.9200778;23.3081908
1261340432;K. Donelaičio g.;12;;Šiauliai;;55.9226167;23.3018535
1261340898;K. Donelaičio g.;15;;Šiauliai;;55.9221900;23.3035320
1261340957;K. Donelaičio g.;32;;Šiauliai;;55.9207402;23.3058812
1262315166;Žemaitės g.;66;;Šiauliai;;55.9384426;23.3096321
1262315177;Aušros al.;64;;Šiauliai;;55.9379433;23.3091585
1262315226;Maironio g.;8;;Šiauliai;;55.9379589;23.3105887
1262315354;Žemaitės g.;64A;;Šiauliai;;55.9381184;23.3092142
1262315432;Maironio g.;12;;Šiauliai;;55.9376710;23.3110840
1262315532;Maironio g.;10;;Šiauliai;;55.9378150;23.3107899
1276020230;Gedimino pr.;12;;Vilnius;;54.6866727;25.2814393
1276481980;Totorių g.;8;;Vilnius;;54.6855690;25.2824337
1276493440;Jogailos g.;12;;Vilnius;;54.6851996;25.2783363
1292262045;Rinktinės g.;44B;;Vilnius;;54.6986253;25.2842695
1292262067;Rinktinės g.;60;;Vilnius;;54.7030560;25.2871293
1292283596;Žirmūnų g.;125A;;Vilnius;;54.7259872;25.3033604
1292283625;Žirmūnų g.;131A;;Vilnius;;54.7284203;25.2980740
1296857309;Pramonės pr.;19;;Kaunas;;54.9087464;23.9814549
1297628120;Ragainės g.;31;;Šiauliai;;55.9219687;23.3070664
1313603886;Mindaugo g.;11;;Vilnius;;54.6780853;25.2731958
1317755279;A. Stulginskio g.;8;;Vilnius;;54.6860852;25.2753534
1333738590;Gabijos g.;30;;Vilnius;;54.7354040;25.2207725
1356384245;Kovo 11-osios g.;20;;Kaunas;;54.9051344;23.9746087
1359847827;Vilkpėdės g.;12;;Vilnius;;54.6628591;25.2392222
1361974503;Šv. Stepono g.;15;;Vilnius;;54.6731273;25.2802763
1363071443;Priegliaus g.;1;;Vilnius;;54.7101869;25.1873419
1363077513;Jočionių g.;14;;Vilnius;;54.6655726;25.1634435
1369260099;Viršuliškių skg.;30;;Vilnius;;54.7025301;25.2134108
1382650101;Birutės g.;2;;Klaipėda;91200;55.7020821;21.1394394
1388567275;Lapių g.;3;;Vilnius;;54.6991090;25.2475074
1398368065;Laisvės pr.;82;;Vilnius;;54.7238626;25.2329701
1398368120;Laisvės pr.;82;;Vilnius;;54.7240237;25.2328196
1398368293;Laisvės pr.;82;;Vilnius;;54.7242487;25.2327786
1398368372;Laisvės pr.;88;;Vilnius;;54.7253062;25.2330932
1401201096;Kernavės g.;70;;Vilnius;;54.7090123;25.2763151
1401709700;Lvovo g.;64;;Vilnius;;54.7007525;25.2659823
1402590953;Viršuliškių g.;42;;Vilnius;;54.7085190;25.2274657
1402688564;Kalvarijų g.;32;;Vilnius;;54.6972891;25.2816099
1403336828;Gedimino pr.;20;;Vilnius;01103;54.6871746;25.2784306
1414195391;Laisvės al.;99A;;Kaunas;;54.8973780;23.9023209
1416906275;Laisvės pr.;127;;Vilnius;06118;54.7302582;25.2371326
1419909029;Pylimo g.;31;;Vilnius;;54.6769716;25.2800720
1422735013;Olandų g.;6;;Vilnius;;54.6919371;25.3055967
1422748452;Slucko g.;3;;Vilnius;;54.6939181;25.2848804
1423930424;Kauno g.;28;;Vilnius;03202;54.6711794;25.2668418
1423941813;Vytenio g.;61;;Vilnius;03209;54.6696516;25.2659671
1432729886;Pamėnkalnio g.;1;;Vilnius;;54.6853127;25.2761278
1444992727;Savanorių pr.;22;school;Vilnius;;54.6760876;25.2549452
1445316692;Švitrigailos g.;11D;;Vilnius;03228;54.6753690;25.2679207
1448386255;Antakalnio g.;35;;Vilnius;;54.7029858;25.3101415
1448386256;Antakalnio g.;43;;Vilnius;;54.7053885;25.3111623
1450611414;Tiltų g.;29;;Klaipėda;;55.7071639;21.1387327
1450611425;Turgaus g.;7;;Klaipėda;;55.7083740;21.1335793
